"s01_rs3","s02_rs3","s03_rs5","s04_rl3","s05_rl3","s06_rl5","s07_dl3","s08_dl3","s09_dl5"
NA,NA,NA,695,703,714,702,687,710
NA,NA,NA,688,688,706,690,689,703
NA,NA,NA,642,691,713,676,682,712
NA,NA,NA,698,685,696,684,692,701
NA,NA,NA,677,697,702,685,683,704
NA,NA,NA,688,686,696,695,680,704
NA,NA,NA,705,696,709,686,677,689
NA,NA,NA,695,702,721,711,713,702
NA,NA,NA,681,693,723,702,684,695
NA,NA,NA,690,684,707,701,684,694
NA,NA,NA,698,680,694,698,698,696
NA,NA,NA,687,699,695,705,686,700
NA,NA,NA,699,696,488,716,691,699
NA,NA,NA,681,683,704,687,679,706
NA,NA,NA,699,714,704,682,692,706
NA,NA,NA,692,738,691,690,682,703
NA,NA,NA,723,693,732,682,693,714
NA,NA,NA,700,681,701,683,682,700
NA,NA,NA,701,693,692,739,696,688
NA,NA,NA,699,693,713,690,674,694
NA,NA,NA,704,677,688,697,691,702
NA,NA,NA,689,686,702,700,668,708
NA,NA,NA,677,701,692,678,678,700
NA,NA,NA,710,688,700,698,675,708
NA,NA,NA,701,676,711,682,699,691
NA,NA,NA,676,698,709,684,704,693
NA,NA,NA,691,675,707,681,687,708
NA,NA,NA,682,695,712,698,683,705
NA,NA,NA,701,696,689,713,724,702
NA,NA,NA,707,698,710,714,687,700
NA,NA,NA,723,712,699,701,700,705
NA,NA,NA,679,703,706,677,685,697
NA,NA,NA,695,683,699,707,681,701
NA,NA,NA,691,688,710,697,683,576
NA,NA,NA,700,705,708,674,684,686
NA,NA,NA,705,711,706,691,681,694
NA,NA,NA,694,688,688,692,693,709
NA,NA,NA,679,689,711,685,684,715
NA,NA,NA,676,693,709,670,673,687
NA,NA,NA,702,685,725,681,706,698
NA,NA,NA,682,686,702,710,677,703
NA,NA,NA,682,685,717,680,700,718
NA,NA,NA,701,683,702,710,679,717
NA,NA,NA,679,578,713,690,692,709
NA,NA,NA,699,689,700,727,694,703
NA,NA,NA,694,690,718,694,690,693
NA,NA,NA,685,685,678,718,695,713
NA,NA,NA,695,715,705,678,685,714
NA,NA,NA,695,700,689,680,681,694
NA,NA,NA,690,679,690,679,780,696
NA,NA,NA,698,702,702,703,683,696
NA,NA,NA,689,695,711,712,687,706
NA,NA,NA,694,682,715,691,774,698
NA,NA,NA,674,705,701,692,692,698
NA,NA,NA,678,687,716,691,683,695
NA,NA,NA,699,677,702,711,706,697
NA,NA,NA,694,691,717,713,674,699
NA,NA,NA,698,705,708,723,682,708
NA,NA,NA,691,680,695,698,676,712
NA,NA,NA,684,698,746,698,693,706
NA,NA,NA,700,692,712,709,693,710
NA,NA,NA,686,701,701,676,693,700
NA,NA,NA,707,682,691,696,674,698
NA,NA,NA,680,699,796,696,701,705
NA,NA,NA,681,685,700,686,677,710
NA,NA,NA,675,700,691,699,687,722
NA,NA,NA,693,679,694,694,678,706
NA,NA,NA,686,737,697,699,678,697
NA,NA,NA,708,679,698,697,686,689
NA,NA,NA,708,692,791,714,703,706
NA,NA,NA,696,707,686,686,763,699
NA,NA,NA,684,700,709,694,678,701
NA,NA,NA,684,704,698,718,697,708
NA,NA,NA,694,677,722,677,680,698
NA,NA,NA,700,684,711,679,695,593
NA,NA,NA,703,692,712,690,690,689
NA,NA,NA,690,705,712,684,687,707
NA,NA,NA,692,706,716,714,681,700
NA,NA,NA,698,677,703,699,697,709
NA,NA,NA,680,694,707,704,682,704
NA,NA,NA,682,679,701,724,680,710
NA,NA,NA,705,812,707,705,672,686
NA,NA,NA,677,685,697,706,706,700
NA,NA,NA,673,693,721,686,691,705
NA,NA,NA,688,688,701,704,697,716
NA,NA,NA,681,699,684,708,707,699
NA,NA,NA,680,701,688,681,678,721
NA,NA,NA,696,687,720,817,694,689
NA,NA,NA,692,691,693,691,711,694
NA,NA,NA,698,703,720,708,695,710
NA,NA,NA,702,717,698,694,694,851
NA,NA,NA,680,688,712,701,689,690
NA,NA,NA,695,708,699,695,680,716
NA,NA,NA,725,701,687,696,690,697
NA,NA,NA,677,679,700,701,681,492
NA,NA,NA,683,675,695,694,697,719
NA,NA,NA,697,688,707,706,684,699
NA,NA,NA,701,699,711,704,681,683
NA,NA,NA,708,700,691,702,682,695
NA,NA,NA,677,708,707,696,689,704
NA,NA,NA,703,686,709,691,690,708
NA,NA,NA,703,694,688,685,677,713
NA,NA,NA,702,704,716,708,677,705
NA,NA,NA,689,693,490,677,703,709
NA,NA,NA,689,685,704,690,729,687
NA,NA,NA,687,723,842,705,695,699
NA,NA,NA,679,687,703,715,687,495
NA,NA,NA,699,677,702,685,690,713
NA,NA,NA,699,683,703,689,672,697
NA,NA,NA,708,689,687,694,690,692
NA,NA,NA,681,718,695,686,684,703
NA,NA,NA,683,698,702,686,691,702
NA,NA,NA,688,688,699,700,681,700
NA,NA,NA,681,699,692,681,685,711
NA,NA,NA,684,685,708,683,697,695
NA,NA,NA,700,695,711,687,682,704
NA,NA,NA,680,701,690,684,691,692
NA,NA,NA,690,686,695,696,715,714
NA,NA,NA,675,707,703,707,693,700
NA,NA,NA,706,702,694,693,696,696
NA,NA,NA,711,699,699,688,679,691
NA,NA,NA,692,705,699,697,694,697
NA,NA,NA,688,700,705,694,674,698
NA,NA,NA,686,713,703,703,696,687
NA,NA,NA,679,688,707,677,707,696
NA,NA,NA,707,700,489,682,685,702
NA,NA,NA,699,699,711,725,679,706
NA,NA,NA,690,714,695,693,695,716
NA,NA,NA,704,681,693,739,703,703
NA,NA,NA,702,678,703,686,704,696
NA,NA,NA,685,685,686,708,696,699
NA,NA,NA,695,686,726,675,705,751
NA,NA,NA,683,693,709,701,680,695
NA,NA,NA,693,672,708,692,691,694
NA,NA,NA,684,695,708,696,695,704
NA,NA,NA,704,727,718,689,677,690
NA,NA,NA,685,695,684,695,694,703
NA,NA,NA,700,687,715,690,689,700
NA,NA,NA,702,692,694,677,704,698
NA,NA,NA,715,744,699,700,687,693
NA,NA,NA,691,689,700,704,759,684
NA,NA,NA,709,697,689,686,684,744
NA,NA,NA,685,705,717,686,680,691
NA,NA,NA,699,724,713,676,680,692
NA,NA,NA,707,706,702,704,679,718
NA,NA,NA,708,704,714,708,688,708
NA,NA,NA,681,700,695,696,679,703
NA,NA,NA,676,700,707,683,677,704
NA,NA,NA,693,677,700,678,691,713
NA,NA,NA,706,708,709,700,694,706
NA,NA,NA,687,673,690,694,676,694
NA,NA,NA,685,683,718,697,685,687
NA,NA,NA,684,683,697,688,826,725
NA,NA,NA,684,703,702,707,681,714
NA,NA,NA,710,689,700,686,692,694
NA,NA,NA,696,740,708,678,689,720
NA,NA,NA,692,734,699,706,677,699
NA,NA,NA,688,691,706,688,687,703
NA,NA,NA,694,679,703,694,685,706
NA,NA,NA,678,694,703,682,683,712
NA,NA,NA,686,709,709,685,681,703
NA,NA,NA,709,682,703,692,682,688
NA,NA,NA,702,685,687,680,701,715
NA,NA,NA,680,727,698,682,684,692
NA,NA,NA,684,705,695,688,680,717
NA,NA,NA,690,689,715,698,712,697
NA,NA,NA,700,690,717,707,674,700
NA,NA,NA,679,710,695,678,701,689
NA,NA,NA,686,681,706,691,685,732
NA,NA,NA,685,679,688,701,704,689
NA,NA,NA,706,702,803,700,707,708
NA,NA,NA,701,680,705,699,685,688
NA,NA,NA,680,689,707,684,674,729
NA,NA,NA,705,698,689,703,681,712
NA,NA,NA,678,705,709,701,678,697
NA,NA,NA,699,691,701,695,710,707
NA,NA,NA,677,688,704,689,691,686
NA,NA,NA,692,701,703,694,690,705
NA,NA,NA,700,684,695,701,701,692
NA,NA,NA,697,685,691,713,685,699
NA,NA,NA,686,679,705,695,680,710
NA,NA,NA,688,682,707,709,693,698
NA,NA,NA,676,685,693,697,676,699
NA,NA,NA,684,704,717,686,688,708
NA,NA,NA,687,688,695,704,680,711
NA,NA,NA,677,682,700,704,696,694
NA,NA,NA,697,721,709,701,698,675
NA,NA,NA,694,696,717,687,703,710
NA,NA,NA,683,688,713,687,692,702
NA,NA,NA,694,678,695,705,689,720
NA,NA,NA,685,731,703,674,698,710
NA,NA,NA,699,691,697,697,679,704
NA,NA,NA,694,697,715,694,701,707
NA,NA,NA,692,698,696,720,674,697
NA,NA,NA,711,696,695,684,685,710
NA,NA,NA,690,685,491,717,687,708
NA,NA,NA,684,685,707,692,694,706
NA,NA,NA,677,676,698,702,627,711
NA,NA,NA,693,678,691,677,685,703
NA,NA,NA,685,703,693,697,693,694
NA,NA,NA,696,691,701,697,698,698
NA,NA,NA,679,684,703,706,676,719
NA,NA,NA,694,696,709,682,676,707
NA,NA,NA,677,706,698,699,689,697
NA,NA,NA,694,703,704,684,711,705
NA,NA,NA,704,690,706,695,691,691
NA,NA,NA,688,685,692,709,678,722
NA,NA,NA,697,689,707,694,674,702
NA,NA,NA,706,687,702,708,703,702
NA,NA,NA,690,683,730,681,700,709
NA,NA,NA,697,708,693,699,678,728
NA,NA,NA,699,691,701,686,687,705
NA,NA,NA,695,706,714,689,676,709
NA,NA,NA,683,681,701,689,693,702
NA,NA,NA,692,679,702,680,685,699
NA,NA,NA,679,715,698,693,688,702
NA,NA,NA,678,702,691,689,700,492
NA,NA,NA,679,741,698,690,690,694
NA,NA,NA,689,688,702,683,674,703
NA,NA,NA,685,736,738,714,709,699
NA,NA,NA,685,678,711,685,688,697
NA,NA,NA,733,692,706,718,689,712
NA,NA,NA,705,695,697,689,695,710
NA,NA,NA,682,680,696,700,687,713
NA,NA,NA,692,699,693,696,688,699
NA,NA,NA,685,705,716,709,690,710
NA,NA,NA,692,710,691,694,700,781
NA,NA,NA,685,711,712,694,681,699
NA,NA,NA,713,685,713,719,695,693
NA,NA,NA,687,679,701,703,686,704
NA,NA,NA,645,698,721,680,676,688
NA,NA,NA,680,688,693,673,685,704
NA,NA,NA,675,689,701,698,687,697
NA,NA,NA,685,693,696,708,691,702
NA,NA,NA,701,696,702,720,706,704
NA,NA,NA,706,685,708,693,706,687
NA,NA,NA,705,682,711,693,692,702
NA,NA,NA,682,689,703,687,689,713
NA,NA,NA,706,703,704,678,695,711
NA,NA,NA,710,697,701,695,671,690
NA,NA,NA,689,687,713,690,679,709
NA,NA,NA,680,583,734,690,699,699
NA,NA,NA,703,685,687,693,694,688
NA,NA,NA,685,688,703,696,675,722
NA,NA,NA,696,766,702,684,697,712
NA,NA,NA,695,684,701,707,695,715
NA,NA,NA,697,682,685,682,683,699
NA,NA,NA,697,698,703,695,675,714
NA,NA,NA,710,679,717,704,692,698
NA,NA,NA,699,683,702,688,691,695
NA,NA,NA,679,681,704,705,695,701
NA,NA,NA,705,702,702,703,678,720
NA,NA,NA,682,691,693,682,696,723
NA,NA,NA,677,699,723,705,680,705
NA,NA,NA,681,698,706,691,680,702
NA,NA,NA,682,685,700,689,708,719
NA,NA,NA,706,718,712,710,686,718
NA,NA,NA,694,682,705,697,698,710
NA,NA,NA,688,685,694,699,676,715
NA,NA,NA,693,684,706,758,687,701
NA,NA,NA,697,696,699,702,718,695
NA,NA,NA,687,687,688,686,691,720
NA,NA,NA,680,707,704,683,680,707
NA,NA,NA,686,690,691,681,694,696
NA,NA,NA,691,686,710,697,677,694
NA,NA,NA,586,702,730,721,689,711
NA,NA,NA,708,686,703,699,703,704
NA,NA,NA,694,693,731,682,700,699
NA,NA,NA,690,695,702,684,679,741
NA,NA,NA,709,673,703,697,682,709
NA,NA,NA,681,696,698,708,700,708
NA,NA,NA,720,689,712,692,679,704
NA,NA,NA,590,687,701,690,688,691
NA,NA,NA,682,671,701,682,685,703
NA,NA,NA,700,698,712,701,685,707
NA,NA,NA,685,694,710,680,681,713
NA,NA,NA,703,689,734,697,669,699
NA,NA,NA,684,699,698,678,694,710
NA,NA,NA,739,718,696,708,721,701
NA,NA,NA,675,678,711,692,677,692
NA,NA,NA,697,694,722,693,683,710
NA,NA,NA,698,687,702,702,689,695
NA,NA,NA,682,680,684,691,705,691
NA,NA,NA,673,685,687,681,691,696
NA,NA,NA,684,686,702,691,700,711
NA,NA,NA,693,700,709,717,681,708
NA,NA,NA,704,683,691,687,703,701
NA,NA,NA,682,686,799,684,687,713
NA,NA,NA,687,704,706,685,698,728
NA,NA,NA,680,688,716,726,680,716
NA,NA,NA,697,677,710,685,701,701
NA,NA,NA,695,684,694,737,688,716
NA,NA,NA,676,700,710,676,694,729
NA,NA,NA,705,686,694,695,676,703
NA,NA,NA,695,689,698,692,685,712
NA,NA,NA,681,707,713,677,677,703
NA,NA,NA,694,688,704,681,692,699
NA,NA,NA,702,691,709,681,680,704
NA,NA,NA,688,699,688,704,678,704
NA,NA,NA,681,681,708,690,701,693
NA,NA,NA,677,687,693,698,698,705
NA,NA,NA,693,696,710,686,685,705
NA,NA,NA,698,704,704,706,672,696
NA,NA,NA,688,705,688,715,705,705
NA,NA,NA,718,691,687,696,691,695
NA,NA,NA,701,690,694,702,676,710
NA,NA,NA,684,679,714,712,687,696
NA,NA,NA,678,695,703,675,707,711
NA,NA,NA,671,689,695,683,676,702
NA,NA,NA,689,683,707,686,703,709
NA,NA,NA,669,679,732,682,683,699
NA,NA,NA,694,679,708,692,672,716
NA,NA,NA,710,691,691,688,701,721
NA,NA,NA,689,686,699,696,685,738
NA,NA,NA,682,681,696,699,686,700
NA,NA,NA,705,686,794,705,695,702
NA,NA,NA,689,679,700,683,663,719
NA,NA,NA,674,709,714,678,705,714
NA,NA,NA,691,688,690,688,682,688
NA,NA,NA,685,723,711,689,682,694
NA,NA,NA,697,689,712,712,678,708
NA,NA,NA,693,680,491,702,695,760
NA,NA,NA,681,700,704,691,687,697
NA,NA,NA,687,697,697,713,682,707
NA,NA,NA,684,708,702,707,706,708
NA,NA,NA,675,696,697,679,674,695
NA,NA,NA,732,683,714,693,690,733
NA,NA,NA,689,700,702,683,681,696
NA,NA,NA,698,704,706,692,695,712
NA,NA,NA,681,700,719,709,674,708
NA,NA,NA,683,697,702,688,683,696
NA,NA,NA,694,693,697,703,672,710
NA,NA,NA,693,700,700,682,699,708
NA,NA,NA,686,683,694,686,691,688
NA,NA,NA,691,698,700,680,683,689
NA,NA,NA,685,700,691,711,694,694
NA,NA,NA,675,704,688,693,680,691
NA,NA,NA,685,706,714,684,673,709
NA,NA,NA,690,712,693,700,701,689
NA,NA,NA,725,675,707,698,684,688
NA,NA,NA,689,686,712,698,690,725
NA,NA,NA,694,697,697,684,685,695
NA,NA,NA,703,679,706,716,678,694
NA,NA,NA,703,711,704,687,705,709
NA,NA,NA,696,701,701,685,701,709
NA,NA,NA,703,686,715,696,689,797
NA,NA,NA,679,694,711,701,691,708
NA,NA,NA,689,707,709,680,689,706
NA,NA,NA,676,672,721,686,726,705
NA,NA,NA,695,681,720,693,696,728
NA,NA,NA,693,690,698,704,699,702
NA,NA,NA,684,681,718,708,693,694
NA,NA,NA,712,673,722,688,689,703
NA,NA,NA,736,703,693,684,695,709
NA,NA,NA,699,690,709,700,682,693
NA,NA,NA,682,694,693,696,692,707
NA,NA,NA,707,718,698,686,689,702
NA,NA,NA,686,707,707,683,670,694
NA,NA,NA,707,686,721,696,710,706
NA,NA,NA,683,693,707,717,695,692
NA,NA,NA,709,700,683,702,695,707
NA,NA,NA,716,694,701,696,694,705
NA,NA,NA,702,693,703,677,690,699
NA,NA,NA,692,699,696,696,680,719
NA,NA,NA,692,702,698,694,697,704
NA,NA,NA,681,706,701,702,700,713
NA,NA,NA,682,706,696,675,686,688
NA,NA,NA,680,690,708,712,694,695
NA,NA,NA,694,691,689,696,684,693
NA,NA,NA,679,708,704,681,689,703
NA,NA,NA,695,690,698,673,704,742
NA,NA,NA,691,686,700,717,696,708
NA,NA,NA,677,695,714,684,673,691
NA,NA,NA,670,679,708,690,695,691
NA,NA,NA,688,681,705,698,694,703
NA,NA,NA,702,684,689,687,684,695
NA,NA,NA,677,681,692,686,700,687
NA,NA,NA,694,693,707,684,681,705
NA,NA,NA,680,693,708,691,686,709
NA,NA,NA,676,685,742,718,679,715
NA,NA,NA,708,691,712,687,684,702
NA,NA,NA,681,697,712,694,682,692
NA,NA,NA,690,690,699,680,682,718
NA,NA,NA,679,701,700,695,701,700
NA,NA,NA,687,681,710,691,710,692
NA,NA,NA,683,688,714,698,682,696
NA,NA,NA,708,683,706,699,690,721
NA,NA,NA,686,695,690,682,697,694
NA,NA,NA,717,699,708,693,682,703
NA,NA,NA,698,696,741,686,693,700
NA,NA,NA,696,688,713,720,693,708
NA,NA,NA,685,690,698,706,682,694
NA,NA,NA,680,694,710,727,701,695
NA,NA,NA,706,685,699,715,686,490
NA,NA,NA,684,708,710,691,694,732
NA,NA,NA,678,690,731,681,683,712
NA,NA,NA,681,700,701,691,680,700
NA,NA,NA,713,680,711,681,710,726
NA,NA,NA,715,685,696,700,684,704
NA,NA,NA,697,681,493,713,697,691
NA,NA,NA,712,691,705,686,683,706
NA,NA,NA,681,684,692,696,689,709
NA,NA,NA,685,698,698,685,678,707
NA,NA,NA,691,709,709,696,734,703
NA,NA,NA,690,684,704,696,684,690
NA,NA,NA,674,683,735,695,692,695
NA,NA,NA,749,685,705,679,681,692
NA,NA,NA,675,701,690,703,687,700
NA,NA,NA,686,683,708,693,687,721
NA,NA,NA,708,688,687,678,683,721
NA,NA,NA,701,692,693,723,683,689
NA,NA,NA,684,683,704,681,688,698
NA,NA,NA,674,692,698,706,710,701
NA,NA,NA,687,682,685,737,675,696
NA,NA,NA,704,679,697,707,691,689
NA,NA,NA,705,691,742,694,694,712
NA,NA,NA,693,717,712,702,693,703
NA,NA,NA,674,681,710,673,698,710
NA,NA,NA,676,698,693,703,694,699
NA,NA,NA,675,690,709,696,703,699
NA,NA,NA,679,679,705,698,693,714
NA,NA,NA,694,700,706,682,695,719
NA,NA,NA,687,695,713,715,687,716
NA,NA,NA,687,686,743,702,698,703
NA,NA,NA,695,689,705,693,684,709
NA,NA,NA,691,685,695,695,689,701
NA,NA,NA,684,726,715,698,733,701
NA,NA,NA,691,684,691,697,676,718
NA,NA,NA,694,700,701,701,684,696
NA,NA,NA,677,684,698,681,689,701
NA,NA,NA,673,707,709,690,685,708
NA,NA,NA,698,673,757,676,721,706
NA,NA,NA,690,688,721,689,677,697
NA,NA,NA,701,682,693,706,694,730
NA,NA,NA,684,684,692,687,691,704
NA,NA,NA,708,698,701,709,694,529
NA,NA,NA,685,683,709,687,700,709
NA,NA,NA,675,688,685,694,807,703
NA,NA,NA,695,701,701,688,681,695
NA,NA,NA,687,698,694,735,690,697
NA,NA,NA,698,695,696,690,689,714
NA,NA,NA,712,681,694,702,678,702
NA,NA,NA,691,696,698,722,675,721
NA,NA,NA,680,701,704,711,708,708
NA,NA,NA,702,704,720,714,685,717
NA,NA,NA,697,684,692,693,686,712
NA,NA,NA,686,688,710,692,689,697
NA,NA,NA,703,687,703,712,688,715
NA,NA,NA,687,742,714,674,693,706
NA,NA,NA,699,697,691,702,672,708
NA,NA,NA,704,706,691,682,700,704
NA,NA,NA,680,685,690,692,699,701
NA,NA,NA,688,717,714,773,682,708
NA,NA,NA,675,674,684,686,681,690
NA,NA,NA,696,686,710,681,689,702
NA,NA,NA,684,711,705,696,686,694
NA,NA,NA,715,684,709,685,692,697
NA,NA,NA,680,722,708,694,686,696
NA,NA,NA,682,700,691,709,685,710
NA,NA,NA,704,706,698,691,676,696
NA,NA,NA,676,704,713,674,703,695
NA,NA,NA,686,682,699,686,690,710
NA,NA,NA,682,682,710,684,689,709
NA,NA,NA,683,691,699,678,680,718
NA,NA,NA,678,681,720,706,695,692
NA,NA,NA,710,688,693,681,681,705
NA,NA,NA,698,699,699,715,682,698
NA,NA,NA,688,681,728,695,703,703
NA,NA,NA,694,716,706,692,695,731
NA,NA,NA,712,682,749,722,677,694
NA,NA,NA,678,689,690,689,690,690
NA,NA,NA,682,698,712,674,685,698
NA,NA,NA,705,687,720,699,686,689
NA,NA,NA,684,688,702,764,687,693
NA,NA,NA,693,682,705,694,690,495
NA,NA,NA,804,694,708,679,684,704
NA,NA,NA,691,704,592,689,683,707
NA,NA,NA,675,686,704,682,683,702
NA,NA,NA,677,686,691,696,674,705
NA,NA,NA,695,694,711,706,695,696
NA,NA,NA,689,719,708,693,702,690
NA,NA,NA,693,697,720,692,682,691
NA,NA,NA,712,688,694,732,681,730
NA,NA,NA,683,684,685,722,689,709
NA,NA,NA,682,683,711,703,695,692
NA,NA,NA,684,679,722,698,698,718
NA,NA,NA,679,688,715,687,679,696
NA,NA,NA,679,681,714,699,686,716
NA,NA,NA,697,687,693,700,692,710
NA,NA,NA,678,703,686,698,696,696
NA,NA,NA,680,699,712,692,687,703
NA,NA,NA,677,701,704,713,686,700
NA,NA,NA,677,686,701,685,704,701
NA,NA,NA,698,708,709,679,683,714
NA,NA,NA,706,685,715,678,702,702
NA,NA,NA,677,697,703,696,708,713
NA,NA,NA,696,700,718,681,691,701
NA,NA,NA,697,689,726,706,698,691
NA,NA,NA,695,697,725,688,670,701
NA,NA,NA,706,695,720,680,766,711
NA,NA,NA,697,701,711,706,676,700
NA,NA,NA,709,706,698,689,692,692
NA,NA,NA,692,708,708,711,768,702
NA,NA,NA,699,695,716,621,742,684
NA,NA,NA,699,681,703,682,689,691
NA,NA,NA,785,711,702,689,701,712
NA,NA,NA,702,706,697,695,684,702
NA,NA,NA,699,707,692,689,699,709
NA,NA,NA,684,706,593,707,691,690
NA,NA,NA,689,685,707,676,694,708
NA,NA,NA,693,700,696,679,687,686
NA,NA,NA,689,700,702,699,736,694
NA,NA,NA,709,691,697,695,701,703
NA,NA,NA,677,691,706,690,677,695
NA,NA,NA,691,712,704,701,707,750
NA,NA,NA,716,687,687,702,680,712
NA,NA,NA,682,685,696,711,727,716
NA,NA,NA,681,698,693,688,691,703
NA,NA,NA,689,681,694,704,677,687
NA,NA,NA,678,710,688,702,686,707
NA,NA,NA,678,678,718,688,692,716
NA,NA,NA,699,687,709,711,703,705
NA,NA,NA,682,685,692,1242,684,701
NA,NA,NA,677,692,717,681,699,699
NA,NA,NA,699,702,693,709,682,691
NA,NA,NA,710,692,711,704,690,696
NA,NA,NA,700,686,715,685,696,700
NA,NA,NA,681,724,698,679,689,703
NA,NA,NA,676,679,707,694,679,688
NA,NA,NA,692,747,704,681,681,700
NA,NA,NA,696,715,700,687,683,690
NA,NA,NA,695,676,714,677,680,699
NA,NA,NA,728,680,597,685,682,699
NA,NA,NA,683,694,717,693,697,705
NA,NA,NA,696,701,697,700,690,692
NA,NA,NA,696,686,717,691,695,705
NA,NA,NA,695,691,707,702,612,683
NA,NA,NA,675,699,700,699,683,712
NA,NA,NA,690,701,707,706,675,707
NA,NA,NA,681,692,714,677,693,698
NA,NA,NA,682,696,698,680,690,693
NA,NA,NA,697,679,715,684,683,716
NA,NA,NA,706,694,706,716,697,702
NA,NA,NA,713,685,695,689,697,698
NA,NA,NA,694,679,698,687,687,706
NA,NA,NA,694,685,706,701,694,705
NA,NA,NA,705,727,696,680,680,689
NA,NA,NA,691,687,706,692,698,698
NA,NA,NA,709,684,738,692,722,700
NA,NA,NA,698,678,704,677,690,694
NA,NA,NA,705,710,691,682,725,695
NA,NA,NA,680,688,698,698,697,701
NA,NA,NA,690,691,713,689,707,693
NA,NA,NA,690,694,694,689,680,715
NA,NA,NA,672,700,721,700,677,693
NA,NA,NA,699,690,698,677,686,699
NA,NA,NA,683,693,688,695,683,690
NA,NA,NA,694,681,718,687,699,697
NA,NA,NA,712,689,705,715,703,691
NA,NA,NA,696,710,691,686,701,703
NA,NA,NA,695,674,707,675,687,711
NA,NA,NA,681,678,703,702,672,702
NA,NA,NA,718,683,735,678,680,705
NA,NA,NA,690,699,710,680,692,488
NA,NA,NA,677,700,710,697,695,699
NA,NA,NA,684,708,686,685,673,707
NA,NA,NA,690,682,703,692,688,709
NA,NA,NA,680,687,713,691,673,688
NA,NA,NA,703,718,721,709,691,706
NA,NA,NA,687,704,711,695,690,698
NA,NA,NA,686,717,703,693,684,712
NA,NA,NA,677,687,701,692,698,695
NA,NA,NA,683,694,707,693,725,698
NA,NA,NA,694,693,702,708,692,715
NA,NA,NA,689,684,715,680,697,699
NA,NA,NA,707,680,719,687,692,700
NA,NA,NA,685,677,694,707,682,705
NA,NA,NA,679,692,706,700,679,701
NA,NA,NA,694,749,697,681,696,707
NA,NA,NA,687,680,716,690,689,697
NA,NA,NA,679,682,714,713,690,689
NA,NA,NA,678,680,698,686,710,697
NA,NA,NA,707,699,700,711,676,727
NA,NA,NA,678,695,699,698,681,684
NA,NA,NA,684,701,694,696,688,689
NA,NA,NA,689,689,710,692,675,687
NA,NA,NA,690,688,709,688,678,696
NA,NA,NA,693,704,693,698,681,710
NA,NA,NA,701,704,712,684,684,711
NA,NA,NA,684,700,506,704,684,697
NA,NA,NA,697,694,695,699,686,690
NA,NA,NA,692,684,691,700,690,686
NA,NA,NA,678,698,710,679,718,737
NA,NA,NA,691,694,727,698,679,699
NA,NA,NA,694,697,704,705,675,714
NA,NA,NA,693,687,686,682,680,719
NA,NA,NA,694,691,705,702,679,701
NA,NA,NA,705,709,723,714,704,595
NA,NA,NA,702,681,720,685,679,687
NA,NA,NA,743,710,704,699,696,696
NA,NA,NA,685,688,696,715,703,704
NA,NA,NA,692,701,703,709,680,708
NA,NA,NA,693,704,707,691,698,686
NA,NA,NA,682,702,691,684,687,686
NA,NA,NA,698,688,701,739,710,702
NA,NA,NA,716,697,703,691,691,707
NA,NA,NA,678,687,700,687,682,697
NA,NA,NA,682,704,714,680,676,703
NA,NA,NA,699,675,692,685,675,695
NA,NA,NA,691,704,708,705,705,741
NA,NA,NA,692,683,709,677,693,501
NA,NA,NA,704,690,694,681,679,698
NA,NA,NA,677,686,695,773,719,706
NA,NA,NA,688,681,727,700,561,689
NA,NA,NA,682,688,686,701,719,692
NA,NA,NA,691,685,705,694,695,692
NA,NA,NA,687,706,706,692,696,687
NA,NA,NA,691,697,739,692,676,704
NA,NA,NA,703,690,703,691,690,698
NA,NA,NA,734,702,711,680,690,720
NA,NA,NA,691,705,687,689,679,596
NA,NA,NA,683,696,708,685,683,492
NA,NA,NA,713,681,709,691,700,724
NA,NA,NA,699,706,699,679,699,697
NA,NA,NA,699,695,722,685,702,710
NA,NA,NA,697,696,706,684,681,696
NA,NA,NA,689,682,705,692,698,700
NA,NA,NA,679,698,714,715,713,689
NA,NA,NA,707,700,698,692,690,715
NA,NA,NA,682,686,720,714,692,699
NA,NA,NA,694,705,702,685,685,716
NA,NA,NA,712,681,690,708,699,702
NA,NA,NA,687,709,702,697,698,696
NA,NA,NA,675,690,697,697,681,689
NA,NA,NA,686,691,688,724,674,696
NA,NA,NA,710,705,719,679,690,719
NA,NA,NA,677,716,711,714,699,712
NA,NA,NA,681,696,700,686,671,709
NA,NA,NA,698,709,713,684,690,700
NA,NA,NA,680,698,692,705,717,701
NA,NA,NA,700,683,693,687,694,723
NA,NA,NA,699,683,702,702,700,745
NA,NA,NA,691,710,696,685,698,708
NA,NA,NA,674,696,687,689,682,708
NA,NA,NA,686,677,687,675,692,490
NA,NA,NA,679,739,700,722,683,716
NA,NA,NA,679,682,698,687,676,687
NA,NA,NA,697,685,695,693,735,702
NA,NA,NA,679,678,695,689,677,712
NA,NA,NA,689,695,698,677,681,708
NA,NA,NA,682,685,688,704,679,695
NA,NA,NA,710,715,714,684,673,703
NA,NA,NA,683,703,717,683,685,697
NA,NA,NA,677,696,696,680,684,729
NA,NA,NA,685,688,742,690,683,710
NA,NA,NA,682,693,741,684,680,695
NA,NA,NA,694,698,699,672,687,703
NA,NA,NA,680,676,713,687,683,696
NA,NA,NA,703,683,694,679,710,697
NA,NA,NA,694,715,711,696,671,721
NA,NA,NA,700,690,703,684,682,717
NA,NA,NA,688,698,701,816,677,707
NA,NA,NA,702,700,586,681,670,713
